Customer ID,Customer Name,Customer_Segment,Sector,Country,Customer_Status,Annual_Speed,Length_Of_Sales_Cycle,Product_Name,Highest_Contract_Level,Compelling_Event,RFP,Sales_Engineer_Engaged,Services_Included,Customer_Meeting,License,Contacts,Opportunity_Value
195,BEN GUIER,Enterprise,Goods,Italy,prospect,Small,1 Year,ERP,Individual Contributor Level,No,Yes,No,Yes,21,120,86,37000
196,ALAN GWARA,SMB,Apparel,Russia,prospect,Medium,6 Months,Database,Individual Contributor Level,No,Yes,No,No,12,78,14,42000
197,Sandra 00Turner,Enterprise,Goods,Brazil,prior customer,Huge,2 Years,Portal,Manager Level,No,Yes,No,No,5,260,79,37000
198,Mark Miller,SMB,Construction,Russia,prior customer,Big,1 Month,Analytics,Individual Contributor Level,No,No,Yes,Yes,21,112,6,38000
199,Scott Parker,Enterprise,Goods,Russia,current customer,Small,1 Year,Web Server,Manager Level,No,No,No,Yes,19,184,98,53000
200,Tandra,Fortune500,Apparel,UK,current customer,Large,1 Year,Security,C-Level,No,Yes,Yes,No,41,406,34,157000
201,Pascal Roberts,SMB,Goods,Germany,current customer,Big,1 Month,Application Server,Individual Contributor Level,Yes,No,Yes,Yes,26,82,111,36000
202,Kim Possible Inc. - East,Fortune500,Construction,UK,current customer,Large,1 Year,Security,C-Level,Yes,No,No,No,47,470,49,139000
203,New Nelson Tax & Associates,SMB,Consumer Product,China,current customer,Medium,1 Year,Portal,Manager Level,No,No,No,Yes,13,19,32,30000
204,New Emma Bull,SMB,Healthcare,Germany,prior customer,Small,18 Months,Portal,Manager Level,Yes,No,No,No,9,222,134,70000
205,New John Evans,Enterprise,Construction,North America,prior customer,Big,1 Month,Portal,C-Level,No,No,Yes,Yes,5,134,122,61000
206,New Roger Zahn,Enterprise,Finserv,Russia,prior customer,Huge,2 Years,Portal,C-Level,No,No,No,Yes,22,130,17,49000
207,New Chelsa Quinn Yates,Fortune500,Retail,UK,prospect,Big,1 Month,Analytics,Manager Level,No,No,Yes,No,10,92,60,24000
208,New Robert Jensen,SMB,Consumer Product,Germany,current customer,Medium,6 Months,Web Server,C-Level,No,No,No,No,17,80,96,35000
209,New Joe Masson,Fortune500,Manufacturing,UK,current customer,Huge,1 Year,ERP,C-Level,Yes,Yes,Yes,Yes,42,459,107,150000
210,New Tracy Collins,Fortune500,Goods,Italy,current customer,Medium,1 Year,Portal,C-Level,No,Yes,Yes,Yes,42,281,199,170000
211,New Alex Lynch,Enterprise,Finserv,Russia,current customer,Big,2 Years,Identity Server,C-Level,No,Yes,Yes,Yes,9,74,72,73000
212,New Steve Martin,Enterprise,High tech,Italy,prior customer,Small,6 Months,Web Server,C-Level,Yes,No,Yes,Yes,14,177,104,49000
213,New Agnes Varda,Fortune500,Healthcare,Brazil,current customer,Huge,1 Year,Database,C-Level,Yes,Yes,No,No,46,236,136,148000
214,New Albert Brooks,SMB,Apparel,North America,prospect,Large,18 Months,Portal,Individual Contributor Level,No,Yes,Yes,No,20,44,53,21000
215,New Edward Burns,Enterprise,Retail,Russia,prior customer,Small,6 Months,Portal,C-Level,No,No,No,Yes,14,115,66,59000
216,New Peter King,Enterprise,Apparel,Germany,prior customer,Big,1 Year,CRM,C-Level,No,Yes,No,No,8,276,129,36000
217,New Douglas Barker,Enterprise,High tech,UK,current customer,Big,2 Years,Portal,C-Level,Yes,Yes,Yes,Yes,27,271,16,64000
218,New Janett Adams,SMB,Healthcare,UK,prospect,Huge,1 Year,Analytics,C-Level,Yes,No,Yes,Yes,30,105,92,29000
219,New Ronald Bey,Fortune500,Finserv,Italy,current customer,Medium,1 Year,Web Server,C-Level,Yes,Yes,Yes,Yes,43,336,73,163000
220,New Becker Berlin,Enterprise,Finserv,North America,current customer,Huge,1 Month,Web Server,C-Level,No,Yes,No,Yes,29,63,71,74000
221,New Lampen-Markt GmbH,Enterprise,Construction,France,prior customer,Huge,6 Months,Analytics,C-Level,No,No,No,Yes,5,218,116,65000
222,New Omega Soft-Hardware Markt,Fortune500,Consumer Product,Russia,current customer,Huge,1 Year,Web Server,C-Level,Yes,No,Yes,No,28,385,24,132000
223,New Autohaus Franzl GmbH,Fortune500,Healthcare,China,current customer,Large,1 Year,Web Server,C-Level,No,No,Yes,Yes,48,468,116,145000
224,New Institut fuer Umweltforschung,Enterprise,Goods,Italy,prior customer,Huge,1 Month,Portal,Manager Level,Yes,Yes,No,No,16,261,31,53000
225,New Karsson High Tech Markt,Fortune500,Consumer Product,North America,current customer,Large,1 Year,Identity Server,C-Level,Yes,No,Yes,Yes,32,318,67,104000
226,New ERL Freiburg,Enterprise,Healthcare,Germany,prospect,Medium,18 Months,Database,C-Level,Yes,Yes,No,No,6,193,99,64000
227,New Phundix KG,Enterprise,High tech,UK,prospect,Small,1 Year,Security,C-Level,No,No,No,No,7,179,14,67000
228,New Hitech AG,Enterprise,Healthcare,Brazil,prior customer,Small,6 Months,Web Server,C-Level,No,Yes,Yes,Yes,21,135,139,64000
229,New Motomarkt Stuttgart GmbH,SMB,Manufacturing,India,prior customer,Large,6 Months,ERP,Manager Level,Yes,No,Yes,No,11,66,134,49000
230,New Elektromarkt Bamby,Fortune500,Manufacturing,UK,current customer,Medium,1 Year,Database,C-Level,Yes,No,No,No,32,221,103,113000
231,New Computer Competence Center,Fortune500,Healthcare,Brazil,current customer,Large,1 Year,CRM,C-Level,No,No,Yes,No,44,423,135,155000
232,New Minerva Energieversorgung GmbH,Enterprise,Goods,Brazil,prior customer,Large,6 Months,ERP,Manager Level,Yes,Yes,No,Yes,5,57,143,40000
233,New LCH Markt,Enterprise,Consumer Product,Japan,prospect,Medium,1 Year,ERP,Manager Level,No,Yes,Yes,Yes,27,63,36,64000
234,New Christal Clear,SMB,Construction,Russia,prospect,Huge,1 Month,CRM,Manager Level,Yes,Yes,Yes,Yes,13,18,96,24000
235,New Becker Koeln,Fortune500,Construction,Brazil,current customer,Medium,1 Year,CRM,C-Level,No,No,No,Yes,48,469,142,151000
236,New Becker Stuttgart,SMB,Retail,India,prospect,Big,6 Months,Portal,C-Level,Yes,Yes,Yes,Yes,3,35,54,16000
237,New NSM Pumpentechnik AG,Enterprise,Apparel,Italy,prospect,Big,2 Years,Application Server,Individual Contributor Level,Yes,No,Yes,No,22,43,39,20000
238,New Amadeus,Fortune500,Construction,North America,current customer,Small,1 Year,Database,C-Level,No,No,No,No,22,394,78,154000
239,New A.I.T. GmbH,Fortune500,Goods,Italy,current customer,Small,1 Year,Portal,C-Level,Yes,Yes,Yes,Yes,49,458,182,126000
240,New PILAR am Neckar,Fortune500,Retail,North America,current customer,Huge,1 Year,ERP,C-Level,Yes,No,Yes,Yes,19,334,163,163000
241,New Societe Chimique Picardie SA,Enterprise,Construction,India,prior customer,Big,6 Months,Security,Individual Contributor Level,No,No,Yes,Yes,11,115,46,69000
242,New General Distributors Inc,SMB,High tech,China,prospect,Medium,1 Year,Application Server,Individual Contributor Level,Yes,No,Yes,Yes,31,133,90,25000
243,New General Distributors GmbH,Fortune500,Retail,Japan,current customer,Small,1 Year,Database,C-Level,No,Yes,No,No,46,465,196,136000
244,New General Distributors Inc.,Enterprise,High tech,China,prospect,Large,1 Year,CRM,C-Level,Yes,Yes,Yes,Yes,19,61,88,38000
245,New C.A.S. Computer Application Systems,Fortune500,Apparel,India,prior customer,Big,6 Months,Database,C-Level,No,Yes,No,Yes,10,121,42,53000
246,New Aircraft Products,Enterprise,Manufacturing,North America,prior customer,Large,6 Months,Portal,Manager Level,Yes,No,No,Yes,17,128,142,57000
247,New Deutsche Computer AG,Fortune500,Construction,North America,current customer,Large,1 Year,Portal,C-Level,Yes,No,No,No,16,577,85,173000
248,New TALPA GmbH,Enterprise,Goods,Germany,prior customer,Small,2 Years,Analytics,Manager Level,No,No,Yes,Yes,12,90,92,36000
249,New J & P,Fortune500,Finserv,Brazil,current customer,Big,1 Year,Database,C-Level,Yes,Yes,Yes,No,21,593,54,142000
250,New Motor Sports,Enterprise,Retail,Brazil,prospect,Big,1 Year,Identity Server,Manager Level,Yes,Yes,Yes,No,28,99,126,44000
251,New Caribbean Computer Supply Corp,Enterprise,Finserv,France,prior customer,Huge,2 Years,Database,Manager Level,No,Yes,Yes,Yes,16,94,28,61000
252,New Mansur Computers. Inc.,Enterprise,Consumer Product,Italy,prior customer,Small,1 Month,Application Server,C-Level,Yes,Yes,Yes,No,18,117,7,52000
253,New Carbor GmbH,SMB,Manufacturing,Italy,current customer,Big,1 Year,CRM,C-Level,Yes,Yes,No,Yes,17,590,25,168000
254,New SAPSOTA AG,SMB,Healthcare,Brazil,prospect,Huge,6 Months,ERP,Individual Contributor Level,No,No,No,No,23,91,57,14000
255,New SudaTech GmbH,Fortune500,Consumer Product,Germany,prior customer,Large,1 Month,Web Server,C-Level,Yes,Yes,No,Yes,16,224,33,50000
256,New Etelko Textilien,SMB,Goods,Japan,prospect,Medium,6 Months,ERP,Individual Contributor Level,No,No,No,Yes,28,99,118,44000
257,New Software Systeme GmbH,SMB,Construction,Italy,prospect,Small,2 Years,CRM,Manager Level,No,No,No,No,19,99,118,48000
258,New COMPU Tech. AG,Enterprise,Consumer Product,France,prior customer,Medium,6 Months,Portal,C-Level,No,No,No,Yes,10,169,26,53000
259,New Jaspers Computers,Fortune500,High tech,Japan,current customer,Small,1 Month,CRM,Manager Level,Yes,Yes,No,No,4,25,93,44000
260,New CompuMax GmbH,SMB,Construction,North America,current customer,Large,6 Months,Application Server,Individual Contributor Level,Yes,Yes,No,Yes,30,144,108,37000
261,New PC-World Stuttgart KG,Fortune500,Finserv,Russia,prior customer,Big,18 Months,CRM,Individual Contributor Level,Yes,Yes,Yes,Yes,19,140,144,50000
262,New Alpha-Systems GmbH,Enterprise,Finserv,India,prospect,Medium,18 Months,CRM,Individual Contributor Level,No,No,No,No,11,72,118,28000
263,New S.C.T. Electro,SMB,Consumer Product,Italy,prospect,Medium,2 Years,CRM,C-Level,Yes,Yes,No,Yes,19,137,148,24000
264,New Bit Market,SMB,Manufacturing,UK,current customer,Medium,1 Year,ERP,C-Level,Yes,No,Yes,No,24,295,102,160000
265,New HTG Komponente GmbH,Fortune500,Construction,North America,current customer,Small,1 Year,Application Server,C-Level,No,No,Yes,Yes,16,154,54,140000
266,New Motomarkt Heidelberg GmbH,Enterprise,High tech,France,prospect,Huge,1 Month,ERP,Manager Level,No,Yes,No,No,4,57,81,11000
267,New Napoli Export,SMB,Manufacturing,Russia,prospect,Huge,1 Month,Application Server,Individual Contributor Level,Yes,Yes,Yes,No,2,72,87,42000
268,New Jashanmal International Trading Co,SMB,Apparel,Germany,prior customer,Small,1 Month,Identity Server,Individual Contributor Level,No,No,Yes,No,6,82,132,35000
269,New Bernardin SA,Enterprise,Retail,UK,prospect,Huge,1 Year,Security,C-Level,No,Yes,Yes,Yes,12,56,112,62000
270,New Miller & Son Trading Ltd.,SMB,Construction,Brazil,prospect,Large,18 Months,Application Server,Individual Contributor Level,Yes,Yes,Yes,No,25,67,51,31000
271,New Norwegian Import & Export Group,Fortune500,Consumer Product,India,current customer,Large,1 Year,Identity Server,C-Level,Yes,Yes,No,No,30,380,24,157000
272,New Thomas Bush Inc.,SMB,Finserv,Italy,prospect,Small,6 Months,Security,C-Level,Yes,Yes,Yes,Yes,25,21,51,33000
273,New Industrial Supplies Inc.,SMB,Consumer Product,Russia,prior customer,Big,2 Years,Identity Server,Individual Contributor Level,No,Yes,No,No,19,87,100,33000
274,New Live Insurance Inc.,SMB,Construction,Japan,prospect,Large,1 Month,ERP,Individual Contributor Level,Yes,No,Yes,Yes,18,61,83,18000
275,New Davis Integration System,SMB,Goods,UK,prospect,Medium,1 Month,Portal,Individual Contributor Level,Yes,Yes,Yes,Yes,4,15,96,24000
276,New Insurance Company,Fortune500,Apparel,Japan,current customer,Medium,1 Year,Database,C-Level,Yes,No,Yes,No,39,423,97,137000
277,New Princeton Health Center,SMB,Manufacturing,North America,prospect,Medium,18 Months,Identity Server,Individual Contributor Level,Yes,No,Yes,No,16,40,118,13000
278,New Candid International Technology,Enterprise,Finserv,Russia,prior customer,Huge,1 Year,Security,Manager Level,No,No,No,Yes,10,172,152,59000
279,New Mafor Software Service Corp.,Enterprise,Apparel,UK,prospect,Large,1 Year,CRM,Manager Level,No,Yes,No,No,27,141,122,17000
280,New Cross Worlds Consulting,SMB,High tech,Germany,current customer,Big,1 Year,Database,C-Level,No,No,No,No,49,341,169,162000
281,New Andyna and Dynana Laboratories Inc,SMB,Construction,France,prior customer,Small,1 Year,Analytics,Manager Level,No,Yes,No,Yes,10,119,88,31000
282,New Department of Defense,SMB,Manufacturing,Russia,prospect,Huge,6 Months,Identity Server,Individual Contributor Level,No,Yes,Yes,No,11,118,126,38000
283,New Palo Alto Airways Inc.,Enterprise,Finserv,China,prior customer,Huge,1 Year,Database,Individual Contributor Level,Yes,Yes,Yes,Yes,5,146,6,71000
284,New Hotel Alfonso Del Vida,SMB,Construction,North America,prospect,Small,1 Month,ERP,Manager Level,Yes,No,No,Yes,28,67,154,41000
285,New La Quinta Hotel & Towers,SMB,Healthcare,Germany,prospect,Huge,18 Months,Security,C-Level,No,No,Yes,Yes,7,104,115,31000
286,New Rogier Golf Resort YY,Enterprise,Finserv,North America,prospect,Big,1 Year,ERP,Manager Level,No,Yes,Yes,Yes,23,198,30,61000
287,New Park Lane Hotel And Spa,Fortune500,Manufacturing,Germany,current customer,Big,1 Year,CRM,C-Level,No,Yes,Yes,Yes,24,234,145,198000
288,New Media Store,Fortune500,Goods,Brazil,prospect,Huge,18 Months,Identity Server,Individual Contributor Level,No,No,Yes,Yes,16,23,106,11000
289,New ALPHA Center,Enterprise,Consumer Product,France,prior customer,Small,18 Months,Identity Server,Manager Level,Yes,Yes,No,Yes,5,238,23,76000
290,New Tidemann Electronics,SMB,Consumer Product,UK,prospect,Medium,18 Months,ERP,Manager Level,Yes,No,No,No,2,137,22,18000
291,New Ketiv Technologies,Enterprise,Finserv,Russia,prior customer,Medium,6 Months,Identity Server,C-Level,No,Yes,No,Yes,26,231,27,41000
292,New Tornado Motorsport,Enterprise,Retail,Brazil,prospect,Huge,6 Months,Portal,Individual Contributor Level,Yes,Yes,Yes,No,23,81,83,46000
293,New Hotshot Racing,Enterprise,Consumer Product,Germany,prior customer,Big,1 Month,Web Server,Manager Level,No,No,Yes,Yes,29,55,53,55000
294,New Tornado Motorsports,Fortune500,Construction,Brazil,prior customer,Small,6 Months,Portal,Individual Contributor Level,No,Yes,No,No,24,21,114,47000
295,New Computer Specialists Inc.,SMB,Retail,France,prospect,Large,6 Months,ERP,Individual Contributor Level,No,No,No,Yes,22,143,7,38000
296,New LES Sales Company,SMB,High tech,France,prior customer,Big,6 Months,Portal,Individual Contributor Level,No,No,Yes,No,22,60,52,47000
278,New Candid International Technology,SMB,Retail,Germany,prior customer,Large,1 Year,Database,C-Level,Yes,Yes,No,No,21,278,57,65000
297,New PH Monitor Corporation,Fortune500,Apparel,India,current customer,Medium,1 Year,CRM,C-Level,No,No,Yes,Yes,23,331,177,167000
298,New North Energy Ltd,SMB,Apparel,North America,prior customer,Small,2 Years,Security,C-Level,Yes,No,No,No,22,158,87,42000
299,New Wallace Distribution,Enterprise,Goods,India,prior customer,Big,18 Months,Security,C-Level,No,Yes,No,Yes,5,243,117,70000
300,New Powers & Company,SMB,Consumer Product,Russia,prospect,Large,6 Months,Database,C-Level,Yes,Yes,No,No,22,81,24,46000
301,New Thomas World Distribution,Fortune500,Retail,China,current customer,Medium,1 Year,Portal,C-Level,No,Yes,No,Yes,18,300,111,155000
302,New Company World Incorporated,Fortune500,Finserv,North America,prior customer,Medium,6 Months,Security,Manager Level,No,No,No,Yes,11,69,79,16000
303,New Compu Tech,Enterprise,Manufacturing,Brazil,prospect,Medium,6 Months,Security,C-Level,Yes,Yes,Yes,No,8,206,42,51000
304,New Alexander Inc.,Enterprise,High tech,Brazil,prior customer,Large,6 Months,Identity Server,C-Level,Yes,No,Yes,Yes,29,172,131,59000
305,New Karl Smith,SMB,Goods,Brazil,prospect,Small,1 Month,Application Server,Manager Level,Yes,Yes,No,No,4,126,60,12000
306,New Hallmann Anlagenbau GmbH,Enterprise,Retail,Russia,current customer,Huge,18 Months,CRM,Manager Level,Yes,Yes,Yes,No,28,52,110,53000
307,New RIWA Headquarters,Fortune500,Construction,France,current customer,Small,1 Year,CRM,C-Level,No,No,Yes,Yes,28,183,171,146000
308,New RIWA Regional Warehouse Denver,Fortune500,Construction,France,current customer,Huge,1 Year,Identity Server,C-Level,No,Yes,No,No,30,299,126,123000
309,New Inustrias Pacificas S.A.,Enterprise,Apparel,Brazil,current customer,Huge,6 Months,Security,Individual Contributor Level,No,Yes,No,No,18,39,36,43000
310,New Flatter & Asche AG,Enterprise,Consumer Product,France,prior customer,Large,1 Month,CRM,C-Level,No,No,Yes,Yes,29,165,22,48000
311,New Andrew Sands,Enterprise,Construction,Japan,prior customer,Huge,2 Years,Database,Manager Level,No,No,No,Yes,15,278,36,50000
312,New John Taylor,SMB,Finserv,Italy,prospect,Large,1 Month,ERP,C-Level,Yes,No,No,No,26,56,73,44000
313,New Zuber AG,Enterprise,Healthcare,Russia,prior customer,Small,1 Month,Web Server,C-Level,No,Yes,No,Yes,29,271,27,55000
314,New Feuerwehr Tuning AG,Fortune500,Apparel,India,current customer,Big,1 Year,Analytics,C-Level,No,No,Yes,No,29,338,61,137000
315,New Walther Maschinenbau GmbH,SMB,Manufacturing,Italy,prospect,Small,1 Year,CRM,Manager Level,Yes,Yes,Yes,No,29,55,122,49000
316,New Schnelle Feuerwehr,Enterprise,Consumer Product,North America,prior customer,Big,6 Months,ERP,Manager Level,Yes,No,No,No,16,163,17,44000
317,New Einmalkunde,SMB,Goods,North America,prospect,Huge,2 Years,Application Server,Manager Level,No,No,No,No,10,108,37,21000
318,New Global Industries PLC,Enterprise,Goods,Germany,prior customer,Huge,6 Months,Security,Manager Level,No,No,No,No,9,147,41,37000
319,New Global Technologies PLC,Enterprise,Finserv,Italy,prior customer,Medium,2 Years,Security,C-Level,Yes,No,No,Yes,16,123,152,61000
320,New The Wine Consignee Inc.,Enterprise,Goods,Germany,prior customer,Small,2 Years,Portal,C-Level,Yes,No,No,Yes,16,75,14,41000
321,New BZ Wines Inc.,SMB,Manufacturing,North America,prior customer,Small,2 Years,Portal,Manager Level,Yes,No,No,No,29,148,122,57000
322,New IDES US Inc.,Enterprise,Consumer Product,Italy,current customer,Huge,18 Months,Application Server,Manager Level,Yes,No,Yes,Yes,25,188,68,64000
323,New Wal-Mart,SMB,Finserv,Germany,prior customer,Big,1 Month,ERP,Individual Contributor Level,Yes,Yes,Yes,Yes,16,95,53,21000
324,New IDONWANAPAY  Stores,Enterprise,Manufacturing,Brazil,prior customer,Big,6 Months,Application Server,Individual Contributor Level,No,No,Yes,No,9,83,152,39000
325,New Super-Mart,Enterprise,Consumer Product,China,prior customer,Big,18 Months,Portal,C-Level,No,Yes,Yes,Yes,19,84,10,64000
326,New Krogertsens,Fortune500,Healthcare,North America,prospect,Medium,2 Years,CRM,Manager Level,No,No,Yes,No,26,98,18,47000
326,New Krogertsens,Fortune500,High tech,France,current customer,Big,1 Year,CRM,C-Level,No,Yes,Yes,No,20,499,32,154000
327,New Software Warehouse,SMB,Goods,India,prospect,Large,2 Years,CRM,Individual Contributor Level,No,Yes,Yes,Yes,6,144,60,32000
328,New Buying Unlimited,Fortune500,Consumer Product,China,current customer,Huge,1 Year,Web Server,C-Level,No,No,No,Yes,44,217,87,129000
329,New Gourmet Market,Fortune500,Manufacturing,Italy,current customer,Small,6 Months,Security,Manager Level,Yes,Yes,Yes,No,24,101,119,44000
317,New Einmalkunde,Enterprise,Construction,Japan,prior customer,Large,6 Months,Web Server,C-Level,Yes,Yes,No,No,17,114,127,74000
330,New Muster Kunde,SMB,Apparel,Italy,prospect,Big,2 Years,Database,Individual Contributor Level,No,No,No,Yes,17,74,38,37000
331,New Cliente 2,Enterprise,Retail,Russia,prior customer,Huge,6 Months,Analytics,Individual Contributor Level,No,No,No,No,8,242,40,36000
332,New Havers  Inc.,Enterprise,Manufacturing,Japan,current customer,Small,6 Months,Analytics,Manager Level,No,No,No,Yes,28,288,94,48000
333,New REMA Superstore,SMB,Finserv,Russia,prospect,Large,6 Months,Database,Individual Contributor Level,No,Yes,Yes,Yes,7,60,142,20000
334,New 01Megastore,SMB,Manufacturing,Italy,current customer,Medium,1 Year,Identity Server,Manager Level,Yes,Yes,Yes,Yes,16,143,84,74000
